code,name
2762,Sanko Marketing Foods Co (2762) Adjusted Stock Prices
2763,FTGroup Co. Ltd (2763) Adjusted Stock Prices
2764,Hiramatsu Inc (2764) Adjusted Stock Prices
2767,Fields Corp (2767) Adjusted Stock Prices
2768,Sojitz Corp. (2768) Adjusted Stock Prices
2769,Village Vanguard Co (2769) Adjusted Stock Prices
2773,Mutual Corporation (2773) Adjusted Stock Prices
2776,Crymson (2776) Adjusted Stock Prices
2777,Cassina Ixc (2777) Adjusted Stock Prices
2778,Palemo Co (2778) Adjusted Stock Prices
2780,Komehyo Co (2780) Adjusted Stock Prices
2782,Seria Co (2782) Adjusted Stock Prices
2784,Alfresa Holdings Corp (2784) Adjusted Stock Prices
2788,"Apple International Co.,Ltd. (2788) Adjusted Stock Prices"
2789,Karula Co Ltd (2789) Adjusted Stock Prices
2790,nafco Co (2790) Adjusted Stock Prices
2791,Daikokutenbussan Co (2791) Adjusted Stock Prices
2792,Honeys Co (2792) Adjusted Stock Prices
2795,Nippon Primex Inc (2795) Adjusted Stock Prices
2796,Pharmarise Holdings Corporation (2796) Adjusted Stock Prices
2798,Y`S Table Corp (2798) Adjusted Stock Prices
2801,Kikkoman Corporation (2801) Adjusted Stock Prices
2802,Ajinomoto Co. Inc (2802) Adjusted Stock Prices
2804,Bull-Dog Sauce Co. Ltd (2804) Adjusted Stock Prices
2805,S & B Foods Inc. (2805) Adjusted Stock Prices
2806,Yutaka Foods Corporation (2806) Adjusted Stock Prices
2809,Kewpie Corporation (2809) Adjusted Stock Prices
2810,House Foods Group Inc (2810) Adjusted Stock Prices
2811,Kagome Co. Ltd (2811) Adjusted Stock Prices
2812,Yaizu Suisankagaku Industry Co Ltd (2812) Adjusted Stock Prices
2813,"Wakou Shokuhin Co., Ltd. (2813) Adjusted Stock Prices"
2814,Sato Foods Industries Co. Ltd. (2814) Adjusted Stock Prices
2815,Ariake Japan Co. Ltd (2815) Adjusted Stock Prices
2816,Daisho Co. Ltd (2816) Adjusted Stock Prices
2818,Pietro Co (2818) Adjusted Stock Prices
2819,Ebara Foods Industry Inc (2819) Adjusted Stock Prices
2820,Yamami Company (2820) Adjusted Stock Prices
2830,Aohata Corporation (2830) Adjusted Stock Prices
2831,Hagoromo Foods Corporation (2831) Adjusted Stock Prices
2871,Nichirei Corporation (2871) Adjusted Stock Prices
2872,Seihyo Co. Ltd. (2872) Adjusted Stock Prices
2874,Yokohama Reito Co Ltd (2874) Adjusted Stock Prices
2875,Toyo Suisan Kaisha Ltd (2875) Adjusted Stock Prices
2876,JC Comsa Corp. (2876) Adjusted Stock Prices
2877,NittoBest Corporation (2877) Adjusted Stock Prices
2882,EAT & Co Ltd. (2882) Adjusted Stock Prices
2883,Dairei Co. Ltd. (2883) Adjusted Stock Prices
2884,Yoshimura Food Holdings K.K (2884) Adjusted Stock Prices
2892,Nihon Shokuhin Kako Co. Ltd. (2892) Adjusted Stock Prices
2894,Ishii Food Co. Ltd (2894) Adjusted Stock Prices
2897,Nissin Food Holdings Co Ltd (2897) Adjusted Stock Prices
2899,nagatanien Holdings Co.Ltd. (2899) Adjusted Stock Prices
2901,Ishigaki Foods Co. Ltd (2901) Adjusted Stock Prices
2903,Shinobu Foods Products Co. Ltd. (2903) Adjusted Stock Prices
2904,Ichimasa Kamaboko Co. Ltd (2904) Adjusted Stock Prices
2905,"Ok Food Industry Co., Ltd. (2905) Adjusted Stock Prices"
2907,Ahjikan Co. Ltd (2907) Adjusted Stock Prices
2908,Fujicco Co. Ltd. (2908) Adjusted Stock Prices
2910,Rock Field Co. Ltd. (2910) Adjusted Stock Prices
2911,Asahimatsu Foods Co. Ltd. (2911) Adjusted Stock Prices
2914,Japan Tobacco Inc. (2914) Adjusted Stock Prices
2915,Kenko Mayonnaise Co. Ltd (2915) Adjusted Stock Prices
2916,Semba Tohka Industries Co. Ltd. (2916) Adjusted Stock Prices
2917,"Ohmoriya Co., Ltd. (2917) Adjusted Stock Prices"
2918,Warabeya Nichiyo Holdings Co Ltd (2918) Adjusted Stock Prices
2922,natori Co. Ltd (2922) Adjusted Stock Prices
2923,"Sato Foods Co., Ltd. (2923) Adjusted Stock Prices"
2924,"Ifuji Sangyo Co., Ltd. (2924) Adjusted Stock Prices"
2925,Pickles Corp. (2925) Adjusted Stock Prices
2926,Shinozakya Inc (2926) Adjusted Stock Prices
2927,"AFC-HD AMS Life Science Co., Ltd. (2927) Adjusted Stock Prices"
2929,Pharma Foods International Co. (2929) Adjusted Stock Prices
2930,Kitanotatsujin Corporation (2930) Adjusted Stock Prices
2931,Euglena Co. Ltd (2931) Adjusted Stock Prices
2970,"GOOD LIFE COMPANY,INC."
2975,"Star Mica Holdings Co.,Ltd. ** "
2978,tsukuruba inc. 
2980,SRE Holdings Corporation
2981,Landix Inc.
2982,"A.D.Works Group Co.,Ltd. **"
2986,"LA Holdings Co., Ltd."
3001,Katakura Industries Co. Ltd (3001) Adjusted Stock Prices
3002,Gunze Limited (3002) Adjusted Stock Prices
3003,Hulic Co. Ltd. (3003) Adjusted Stock Prices
3004,Shinyei Kaisha (3004) Adjusted Stock Prices
3010,Kachikaihatsu Co Ltd (3010) Adjusted Stock Prices
3011,Banners Co. Ltd. (3011) Adjusted Stock Prices
3020,"Applied Co., Ltd. (3020) Adjusted Stock Prices"
3021,"Pacific Net Co., Ltd. (3021) Adjusted Stock Prices"
3023,Rasa Corporation (3023) Adjusted Stock Prices
3024,Create Corp. (3024) Adjusted Stock Prices
3028,Alpen Co Ltd (3028) Adjusted Stock Prices
3030,"Hub Co., Ltd. (3030) Adjusted Stock Prices"
3031,"Raccoon Co., Ltd. (3031) Adjusted Stock Prices"
3034,"Qol Co., Ltd. (3034) Adjusted Stock Prices"
3035,KTK Inc. (3035) Adjusted Stock Prices
3036,Alconix Corporation (3036) Adjusted Stock Prices
3038,"Kobe Bussan Co., Ltd. (3038) Adjusted Stock Prices"
3040,Soliton Systems K.K. (3040) Adjusted Stock Prices
3041,"Beauty Kadan Co.,Ltd. (3041) Adjusted Stock Prices"
3042,Secuavail Inc (3042) Adjusted Stock Prices
3045,"Kawasaki & Co.,Ltd. (3045) Adjusted Stock Prices"
3046,"Jin Co., Ltd. (3046) Adjusted Stock Prices"
3048,BIC Camera Inc. (3048) Adjusted Stock Prices
3050,"DCM Holdings Co., Ltd. (3050) Adjusted Stock Prices"
3053,"Pepper Food Service Co., Ltd. (3053) Adjusted Stock Prices"
3054,Hyper Inc (3054) Adjusted Stock Prices
3058,Sanyodo Holdings Inc. (3058) Adjusted Stock Prices
3059,Hiraki Co.Ltd (3059) Adjusted Stock Prices
3063,J-Group Holdings Corp. (3063) Adjusted Stock Prices
3064,Monotaro Co.Ltd (3064) Adjusted Stock Prices
3065,"Life Foods Co.,Ltd. (3065) Adjusted Stock Prices"
3067,Tokyo Ichiban Foods Co.Ltd (3067) Adjusted Stock Prices
3068,WDI Corp. (3068) Adjusted Stock Prices
3069,Asrapport Dining Co.Ltd. (3069) Adjusted Stock Prices
3070,"Amagasa Co., Ltd. (3070) Adjusted Stock Prices"
3071,"Stream Co.,Ltd. (3071) Adjusted Stock Prices"
3073,"Diamond Dining Co., Ltd. (3073) Adjusted Stock Prices"
3075,Choushimaru Co.Ltd. (3075) Adjusted Stock Prices
3076,Ai Holdings Corp. (3076) Adjusted Stock Prices
3077,Horiifoodservice Co.Ltd. (3077) Adjusted Stock Prices
3079,DVx Inc. (3079) Adjusted Stock Prices
3080,"Jason Co., Ltd. (3080) Adjusted Stock Prices"
3082,"Kichiri & Co., Ltd. (3082) Adjusted Stock Prices"
3083,CS Men Co.Ltd. (3083) Adjusted Stock Prices
3085,Arcland Service Holdings Co. Ltd. (3085) Adjusted Stock Prices
3086,J Front Retailing Co Ltd (3086) Adjusted Stock Prices
3087,Doutor Nichires Holdings Co Ltd (3087) Adjusted Stock Prices
3088,Matsumotokiyoshi Holdings Co Ltd (3088) Adjusted Stock Prices
3089,"Techno Alpha Co., Ltd. (3089) Adjusted Stock Prices"
3091,"Bronco Billy Co., Ltd. (3091) Adjusted Stock Prices"
3092,"Start Today Co., Ltd. (3092) Adjusted Stock Prices"
3093,Treasure Factory Co Ltd. (3093) Adjusted Stock Prices
3094,Super Value Co. Ltd. (3094) Adjusted Stock Prices
3096,Ocean System Corporation (3096) Adjusted Stock Prices
3097,Monogatari Corporation (3097) Adjusted Stock Prices
3098,Cocokara Fine Inc. (3098) Adjusted Stock Prices
3099,Isetan Mitsukoshi Holdings Ltd. (3099) Adjusted Stock Prices
3101,Toyobo Co. Ltd (3101) Adjusted Stock Prices
3103,Unitika Ltd. (3103) Adjusted Stock Prices
3104,"Fujibo Holdings, Inc. (3104) Adjusted Stock Prices"
3105,Nisshinbo Holdings Inc (3105) Adjusted Stock Prices
3106,Kurabo Industries Ltd (3106) Adjusted Stock Prices
3107,Daiwabo Holdings Co Ltd (3107) Adjusted Stock Prices
3109,Shikibo Ltd. (3109) Adjusted Stock Prices
3110,Nitto Boseki Co. Ltd. (3110) Adjusted Stock Prices
3111,Omikenshi Co. Ltd (3111) Adjusted Stock Prices
3113,Oak Capital Corp. (3113) Adjusted Stock Prices
3116,Toyota Boshoku Corporation (3116) Adjusted Stock Prices
3121,MBK Co Ltd (3121) Adjusted Stock Prices
3123,Saibo Co. Ltd. (3123) Adjusted Stock Prices
3125,Shinnaigai Textile Ltd. (3125) Adjusted Stock Prices
3131,Shinden Hightex Corporation (3131) Adjusted Stock Prices
3132,Macnica Fuji Electronics Holdings Inc. (3132) Adjusted Stock Prices
3133,Kaihan Co.Ltd (3133) Adjusted Stock Prices
3134,Hamee Corp (3134) Adjusted Stock Prices
3135,MarketEnterprise Co.Ltd (3135) Adjusted Stock Prices
3137,Fundely Co.Ltd (3137) Adjusted Stock Prices
3138,Fujisan Magazine Service Co Ltd. (3138) Adjusted Stock Prices
3139,Lacto Japan Co. Ltd. (3139) Adjusted Stock Prices
3140,Idea International Co Ltd (3140) Adjusted Stock Prices
3141,Welcia Holdings Co Ltd (3141) Adjusted Stock Prices
3143,O` Will Corp (3143) Adjusted Stock Prices
3148,Create SD Holdings Co. Ltd (3148) Adjusted Stock Prices
3150,Gremz Inc. (3150) Adjusted Stock Prices
3151,Vital KSK Holdings Inc. (3151) Adjusted Stock Prices
3153,Yashima Denki Co Ltd (3153) Adjusted Stock Prices
3154,"Medius Holdings Co., Ltd. (3154) Adjusted Stock Prices"
3156,UKC Holdings Corporation (3156) Adjusted Stock Prices
3157,Jutec Holdings Corporation (3157) Adjusted Stock Prices
3159,Maruzen CHI Holdings Co Ltd. (3159) Adjusted Stock Prices
3160,Oomitsu (3160) Adjusted Stock Prices
3161,Azearth Corporation (3161) Adjusted Stock Prices
3166,Ochi Holdings Co Ltd (3166) Adjusted Stock Prices
3167,Tokai Holdings Corporation (3167) Adjusted Stock Prices
3168,Kurotani Corporation (3168) Adjusted Stock Prices
3169,Misawa & Co Ltd (3169) Adjusted Stock Prices
3171,Maxvalu Kyushu (3171) Adjusted Stock Prices
3172,Tea Life Co Ltd. (3172) Adjusted Stock Prices
3173,Osaka Kohki Co Ltd. (3173) Adjusted Stock Prices
3174,Happiness and D Co. Ltd. (3174) Adjusted Stock Prices
3175,AP Company Co Ltd (3175) Adjusted Stock Prices
3176,Sanyo Trading Co Ltd (3176) Adjusted Stock Prices
3177,Arigatou Services Company Limited (3177) Adjusted Stock Prices
3178,Chimney Company Limited (3178) Adjusted Stock Prices
3179,Syuppin Co. Ltd (3179) Adjusted Stock Prices
3180,Beauty Garage Inc. (3180) Adjusted Stock Prices
3181,Kaitori Okoku Co Ltd. (3181) Adjusted Stock Prices
3182,Oisix Inc. (3182) Adjusted Stock Prices
3183,WIN-Partners Co Ltd. (3183) Adjusted Stock Prices
3184,International Conglomerate of Distribution for Automobile Hldg Co Ltd. (3184) Adjusted Stock Prices
3185,"Dream Vision Co.,Ltd. (3185) Adjusted Stock Prices"
3186,Nextage Co Ltd (3186) Adjusted Stock Prices
3187,Sanwa Company Ltd (3187) Adjusted Stock Prices
3189,Anap Inc (3189) Adjusted Stock Prices
3190,Hotman Co.Ltd (3190) Adjusted Stock Prices
3191,Joyful Honda Co. Ltd (3191) Adjusted Stock Prices
3192,Shirohato Co Ltd (3192) Adjusted Stock Prices
3193,Torikizoku Co. Ltd (3193) Adjusted Stock Prices
3194,Kirindo Holdings Co. Ltd. (3194) Adjusted Stock Prices
3195,Generation Pass Co Ltd (3195) Adjusted Stock Prices
3196,Hotland Co. Ltd. (3196) Adjusted Stock Prices
3197,Skylark Co. Ltd. (3197) Adjusted Stock Prices
3198,SFP Dining Co. Ltd. (3198) Adjusted Stock Prices
3199,Watahan & Co. Ltd. (3199) Adjusted Stock Prices
3201,Japan Wool Textile Co. Ltd (3201) Adjusted Stock Prices
3202,Daitobo Co. Ltd (3202) Adjusted Stock Prices
3204,Toabo Corp (3204) Adjusted Stock Prices
3205,Daidoh Ltd (3205) Adjusted Stock Prices
3221,Yossix Co. Ltd. (3221) Adjusted Stock Prices
3222,United Super Markets Holdings Inc (3222) Adjusted Stock Prices
3223,SLD Entertainment Inc (3223) Adjusted Stock Prices
3224,General Oyster Inc. (3224) Adjusted Stock Prices
3228,Sanei Architecture Planning Co Ltd (3228) Adjusted Stock Prices
3231,Nomura Real Estate Holdings Inc (3231) Adjusted Stock Prices
3232,Mie Kotsu Group Holdings Inc. (3232) Adjusted Stock Prices
3236,"Properst Co., Ltd. (3236) Adjusted Stock Prices"
3237,"Intrance Co., Ltd. (3237) Adjusted Stock Prices"
3238,Central General Development Co.Ltd (3238) Adjusted Stock Prices
3241,Will Co.Ltd (3241) Adjusted Stock Prices
3242,Urbanet Corporation Co. Ltd. (3242) Adjusted Stock Prices
3244,"Samty Co.,Ltd. (3244) Adjusted Stock Prices"
3245,"Dear Life Co., Ltd. (3245) Adjusted Stock Prices"
3246,Kose R.E. Co. Ltd. (3246) Adjusted Stock Prices
3248,"Early Age Co., Ltd. (3248) Adjusted Stock Prices"
3252,Nippon Commercial Development Co. Ltd. (3252) Adjusted Stock Prices
3254,Pressance Corp. (3254) Adjusted Stock Prices
3261,Grandes Inc. (3261) Adjusted Stock Prices
3264,Ascot Corp (3264) Adjusted Stock Prices
3267,Phil Company Inc. (3267) Adjusted Stock Prices
3271,Global Ltd. (3271) Adjusted Stock Prices
3275,Housecom Corporation. (3275) Adjusted Stock Prices
3276,Japan Property Management Center Co. Ltd. (3276) Adjusted Stock Prices
3277,Sansei Landic (3277) Adjusted Stock Prices
3280,STrust Co Ltd (3280) Adjusted Stock Prices
3284,Hoosiers Holdings (3284) Adjusted Stock Prices
3286,Trust Holdings Inc. (3286) Adjusted Stock Prices
3288,Open House Co Ltd (3288) Adjusted Stock Prices
3289,Tokyu Fudosan Holdings Corporation (3289) Adjusted Stock Prices
3291,Iida Group Holdings Co.Ltd. (3291) Adjusted Stock Prices
3293,Azuma House Co Ltd (3293) Adjusted Stock Prices
3294,E`grand Co Ltd (3294) Adjusted Stock Prices
3297,Toubujyuhan Co. Ltd (3297) Adjusted Stock Prices
3299,Mugen Estate Co. Ltd (3299) Adjusted Stock Prices
3300,Ambition Corporation (3300) Adjusted Stock Prices
3302,Teikoku Sen-I Co. Ltd (3302) Adjusted Stock Prices
3306,Nihon Seima Co Ltd (3306) Adjusted Stock Prices
3315,Nippon Coke & Engineering Company Ltd. (3315) Adjusted Stock Prices
3316,Tokyo Nissan Computer System Co (3316) Adjusted Stock Prices
3317,Flying Garden Co (3317) Adjusted Stock Prices
3319,Golf Digest Online Inc. (3319) Adjusted Stock Prices
3320,Cross Plus Inc. (3320) Adjusted Stock Prices
3321,Mitachi Co Ltd (3321) Adjusted Stock Prices
3322,Alpha Group Inc (3322) Adjusted Stock Prices
3323,"Recomm Co., Ltd. (3323) Adjusted Stock Prices"
3326,Runsystem Co. Ltd. (3326) Adjusted Stock Prices
3328,Beenos Inc. (3328) Adjusted Stock Prices
3329,Towa Food Service Co. Ltd. (3329) Adjusted Stock Prices
3333,Asahi Co. Ltd. (3333) Adjusted Stock Prices
3341,Nihon Chouzai Co. Ltd. (3341) Adjusted Stock Prices
3344,Wonder Corporation (3344) Adjusted Stock Prices
3347,Trust Co. Ltd. (3347) Adjusted Stock Prices
3349,COSMOS Pharmaceutical Corporation (3349) Adjusted Stock Prices
3350,Red Planet Japan Inc (3350) Adjusted Stock Prices
3352,Buffalo Co. Ltd. (3352) Adjusted Stock Prices
3353,Medical Ikkou Co. Ltd. (3353) Adjusted Stock Prices
3355,Kuriyama Holdings Corporation (3355) Adjusted Stock Prices
3356,Terilogy Co. Ltd. (3356) Adjusted Stock Prices
3358,Y.S.Food Co Ltd (3358) Adjusted Stock Prices
3359,Taisei Co Ltd (3359) Adjusted Stock Prices
3360,Ship Healthcare Holdings Inc (3360) Adjusted Stock Prices
3361,Toell Co Ltd (3361) Adjusted Stock Prices
3370,Fujita Corp Co Ltd (3370) Adjusted Stock Prices
3371,Softcreate Holdings Corp (3371) Adjusted Stock Prices
3372,"Kanmonkai Co., Ltd. (3372) Adjusted Stock Prices"
3374,naigai Tec Corp (3374) Adjusted Stock Prices
3375,Zoa Corporation (3375) Adjusted Stock Prices
3376,Only Corporation (3376) Adjusted Stock Prices
3377,Bike O & Company Ltd (3377) Adjusted Stock Prices
3382,"Seven & I Holdings Co., Ltd. (3382) Adjusted Stock Prices"
3386,Cosmo Bio Company Limited (3386) Adjusted Stock Prices
3387,Create Restaurants Holdings Inc. (3387) Adjusted Stock Prices
3388,"Meiji Electric Industries Co., Ltd. (3388) Adjusted Stock Prices"
3390,Inest Inc. (3390) Adjusted Stock Prices
3391,Tsuruha Holdings Inc. (3391) Adjusted Stock Prices
3392,"Delica Foods Co., Ltd. (3392) Adjusted Stock Prices"
3393,Startia Inc. (3393) Adjusted Stock Prices
3395,"Saint Marc Holdings Co., Ltd. (3395) Adjusted Stock Prices"
3396,Felissimo Corp (3396) Adjusted Stock Prices
3397,Toridoll Holdings Corporation (3397) Adjusted Stock Prices
3399,Maruchiyo Yamaoka Corp (3399) Adjusted Stock Prices
3401,Teijin Ltd (3401) Adjusted Stock Prices
3402,Toray Industries Inc (3402) Adjusted Stock Prices
3405,Kuraray Co. Ltd (3405) Adjusted Stock Prices
3407,Asahi Kasei Corp (3407) Adjusted Stock Prices
3408,Sakai Ovex Co. Ltd. (3408) Adjusted Stock Prices
3409,Kitanihon Spinning Co. Ltd (3409) Adjusted Stock Prices
3415,Tokyo Base Co. Ltd. (3415) Adjusted Stock Prices
3416,Pixta Inc. (3416) Adjusted Stock Prices
3417,Ohki Healthcare Holdings Co.Ltd (3417) Adjusted Stock Prices
3418,Balnibarbi Co.Ltd. (3418) Adjusted Stock Prices
3420,KFC Ltd. (3420) Adjusted Stock Prices
3421,Inaba Seisakusho Co. Ltd (3421) Adjusted Stock Prices
3423,S E Corporation (3423) Adjusted Stock Prices
3424,"Miyako, Inc. (3424) Adjusted Stock Prices"
3426,"Atom Livin Tech Co., Ltd. (3426) Adjusted Stock Prices"
3431,Miyaji Engineering Group Co (3431) Adjusted Stock Prices
3433,"Tocalo Co., Ltd. (3433) Adjusted Stock Prices"
3434,Alpha Corporation (3434) Adjusted Stock Prices
3435,Sanko Techno Co Ltd (3435) Adjusted Stock Prices
3436,Sumco Corp. (3436) Adjusted Stock Prices
3437,Tokuden Co. Ltd (3437) Adjusted Stock Prices
3439,Mitsuchi Corp. (3439) Adjusted Stock Prices
3440,"NISSO PRONITY Co.,Ltd."
3441,Sanno Co Ltd (3441) Adjusted Stock Prices
3443,Kawada Technologies Inc. (3443) Adjusted Stock Prices
3444,Kikuchi Seisakusho Co Ltd. (3444) Adjusted Stock Prices
3445,RS Technologies Co.Ltd (3445) Adjusted Stock Prices
3446,JTEC CORPORATION 
3447,"Shinwa Co.,Ltd. "
3449,TECHNOFLEX CORPORATION
3452,B-Lot Company Limited (3452) Adjusted Stock Prices
3454,First Brothers Co. Ltd (3454) Adjusted Stock Prices
3457,House Do Co. Ltd (3457) Adjusted Stock Prices
3458,CRE Inc (3458) Adjusted Stock Prices
3461,Palma Co. Ltd (3461) Adjusted Stock Prices
3464,Property Agent Inc. (3464) Adjusted Stock Prices
3465,Ki-Star Real Estate Co. Ltd (3465) Adjusted Stock Prices
3467,Agratio urban design Inc. (3467) Adjusted Stock Prices
3469,Dualtap Co. Ltd (3469) Adjusted Stock Prices
3474,G-Factory Co. Ltd. (3474) Adjusted Stock Prices
3475,Good Com Asset Co Ltd (3475) Adjusted Stock Prices
3477,Fourlife Co. Ltd. (3477) Adjusted Stock Prices
3479,TKP Corporation
3480,"J.S.B.Co.,Ltd."
3482,Loadstar Capital K.K.
3484,"Tenpo Innovation CO.,LTD."
3486,GLOBAL LINK MANAGEMENT INC.
3489,"FaithNetwork Co.,Ltd"
3490,"Azplanning Co.,Ltd. "
3491,"GA technologies Co.,Ltd"
3494,"Mullion Co.,Ltd."
3495,"Koryojyuhan Co.,Ltd."
3496,"AZOOM CO.,LTD"
3497,LEGAL CORPORATION
3498,"Kasumigaseki Capital Co.,Ltd."
3501,Suminoe Textile Co. Ltd. (3501) Adjusted Stock Prices
3512,Nippon Felt Company Limited (3512) Adjusted Stock Prices
3513,Ichikawa Co. Ltd (3513) Adjusted Stock Prices
3515,Fuji Corporation (3515) Adjusted Stock Prices
3521,"Econach Holdings Co., Ltd. (3521) Adjusted Stock Prices"
3524,Nitto Seimo Co. Ltd. (3524) Adjusted Stock Prices
3526,Ashimori Industry Co. Ltd (3526) Adjusted Stock Prices
3528,Prospect Co. Ltd. (3528) Adjusted Stock Prices
3529,Atsugi Co. Ltd (3529) Adjusted Stock Prices
3536,Axas Holdings Co. Ltd. (3536) Adjusted Stock Prices
3537,Shoei Yakuhin Co. Ltd. (3537) Adjusted Stock Prices
3538,Willplus Holdings Corporation (3538) Adjusted Stock Prices
3539,Japan Meat Co. Ltd. (3539) Adjusted Stock Prices
3540,"C.I.MEDICAL CO.,LTD."
3541,Nousouken Corporation (3541) Adjusted Stock Prices
3542,Vega Corporation Co. Ltd. (3542) Adjusted Stock Prices
3543,Komeda Holdings Co. Ltd. (3543) Adjusted Stock Prices
3544,Satudora Holdings Co. Ltd. (3544) Adjusted Stock Prices
3546,Daiyu LIC Holdings Co Ltd (3546) Adjusted Stock Prices
3547,Kushikatsu Tanaka Co. (3547) Adjusted Stock Prices
3548,Baroque Japan Limited (3548) Adjusted Stock Prices
3549,Kusuri No Aoki Holdings Co. Ltd. (3549) Adjusted Stock Prices
3550,Studio Atao Co Ltd (3550) Adjusted Stock Prices
3551,Dynic Corporation (3551) Adjusted Stock Prices
3553,Kyowa Leather Cloth Co. Ltd (3553) Adjusted Stock Prices
3556,Renet Japan Group Inc. (3556) Adjusted Stock Prices
3557,UNITED&COLLECTIVE CO.LTD.
3558,"LOCONDO,Inc."
3559,p-ban.com Corp.
3560,"Hobonichi Co.,Ltd."
3561,"CHIKARANOMOTO HOLDINGS Co.,Ltd."
